17,2,2008,1,0,18,0,-8.35,-35.22
17,2,2008,1,0,22,0,-9.39,-40.5
17,2,2008,1,0,22,0,-8,-34.85
17,2,2008,2,2,51,0,-8,-34.85
17,2,2008,1,0,22,0,-8.05,-34.88
17,2,2008,1,0,28,0,-8.35,-35.22
17,2,2008,1,2,19,0,-9,-36.32
17,2,2008,1,0,22,0,-8.05,-34.88
17,2,2008,1,0,42,0,-8.05,-34.88
17,2,2008,1,0,54,0,-8.28,-35.03
17,2,2008,1,0,20,0,-8.28,-35.03
17,2,2008,1,0,35,1,-8.11,-35.01
17,2,2008,1,0,56,0,-8.11,-35.01
17,2,2008,1,0,24,0,-7.91,-34.9
17,2,2008,1,0,44,0,-8.35,-35.22
17,2,2008,1,0,21,0,-7.82,-38.15
17,2,2008,1,0,28,0,-8.11,-35.01
17,2,2008,1,0,29,0,-8.28,-35.97
17,2,2008,1,2,84,1,-7.83,-38.1
17,2,2008,2,0,15,0,-8.35,-35.22
17,2,2008,1,0,19,0,-8.05,-34.88
17,2,2008,1,0,21,0,-8.05,-34.88
17,2,2008,1,0,30,0,-7.91,-34.9
17,2,2008,1,0,29,0,-8.28,-35.03
17,2,2008,1,2,24,0,-8.11,-35.01
16,2,2008,1,1,43,1,-9.39,-40.5
16,2,2008,1,0,33,0,-8.05,-34.88
16,2,2008,1,0,27,0,-8.05,-34.88
16,2,2008,1,0,17,0,-8.05,-34.88
16,2,2008,1,2,32,0,-8.89,-36.49
16,2,2008,1,0,29,0,-8.11,-35.01
16,2,2008,2,0,31,1,-8,-34.85
16,2,2008,2,0,39,0,-8.05,-34.88
16,2,2008,1,0,29,0,-8.89,-36.49
